hexagono_id,hexagono_shape,centroid_lat,centroid_lon,nombdep,nombprov,nombdist,has_coverage,city,zone_rappi
zona_000125,"POLYGON ((-71.64674709337606 -16.388881588078174, -71.6490879846628 -16.384991786587946, -71.6537697672363 -16.384991786587946, -71.65611065852303 -16.388881588078174, -71.6537697672363 -16.392771389568402, -71.6490879846628 -16.392771389568402, -71.64674709337606 -16.388881588078174))",-16.388881588078174,-71.65142887594955,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000126,"POLYGON ((-71.81531840433588 -16.381101985097718, -71.81765920216793 -16.37721218360749, -71.82234079783206 -16.37721218360749, -71.8246815956641 -16.381101985097718, -71.82234079783206 -16.384991786587946, -71.81765920216793 -16.384991786587946, -71.81531840433588 -16.381101985097718))",-16.381101985097718,-71.82,AREQUIPA,AREQUIPA,VITOR,True,0,0
zona_000127,"POLYGON ((-71.80829470091716 -16.37721218360749, -71.81063545204086 -16.373322382117262, -71.81531695428825 -16.373322382117262, -71.81765770541195 -16.37721218360749, -71.81531695428825 -16.381101985097718, -71.81063545204086 -16.381101985097718, -71.80829470091716 -16.37721218360749))",-16.37721218360749,-71.81297620316455,AREQUIPA,AREQUIPA,VITOR,True,0,0
zona_000128,"POLYGON ((-71.80127081066502 -16.381101985097718, -71.80361160849706 -16.37721218360749, -71.80829320416119 -16.37721218360749, -71.81063400199324 -16.381101985097718, -71.80829320416119 -16.384991786587946, -71.80361160849706 -16.384991786587946, -71.80127081066502 -16.381101985097718))",-16.381101985097718,-71.80595240632913,AREQUIPA,AREQUIPA,UCHUMAYO,True,0,0
zona_000129,"POLYGON ((-71.79424710724629 -16.37721218360749, -71.79658785836999 -16.373322382117262, -71.80126936061738 -16.373322382117262, -71.80361011174108 -16.37721218360749, -71.80126936061738 -16.381101985097718, -71.79658785836999 -16.381101985097718, -71.79424710724629 -16.37721218360749))",-16.37721218360749,-71.79892860949369,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000130,"POLYGON ((-71.78722321699415 -16.381101985097718, -71.7895640148262 -16.37721218360749, -71.79424561049032 -16.37721218360749, -71.79658640832237 -16.381101985097718, -71.79424561049032 -16.384991786587946, -71.7895640148262 -16.384991786587946, -71.78722321699415 -16.381101985097718))",-16.381101985097718,-71.79190481265826,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000131,"POLYGON ((-71.78019951357543 -16.37721218360749, -71.78254026469912 -16.373322382117262, -71.78722176694652 -16.373322382117262, -71.78956251807021 -16.37721218360749, -71.78722176694652 -16.381101985097718, -71.78254026469912 -16.381101985097718, -71.78019951357543 -16.37721218360749))",-16.37721218360749,-71.78488101582282,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000132,"POLYGON ((-71.77317562332327 -16.381101985097718, -71.77551642115532 -16.37721218360749, -71.78019801681944 -16.37721218360749, -71.78253881465149 -16.381101985097718, -71.78019801681944 -16.384991786587946, -71.77551642115532 -16.384991786587946, -71.77317562332327 -16.381101985097718))",-16.381101985097718,-71.77785721898738,AREQUIPA,AREQUIPA,UCHUMAYO,True,0,0
zona_000133,"POLYGON ((-71.76615191990456 -16.37721218360749, -71.76849267102826 -16.373322382117262, -71.77317417327565 -16.373322382117262, -71.77551492439935 -16.37721218360749, -71.77317417327565 -16.381101985097718, -71.76849267102826 -16.381101985097718, -71.76615191990456 -16.37721218360749))",-16.37721218360749,-71.77083342215195,AREQUIPA,AREQUIPA,UCHUMAYO,True,0,0
zona_000134,"POLYGON ((-71.7591280296524 -16.381101985097718, -71.76146882748445 -16.37721218360749, -71.76615042314857 -16.37721218360749, -71.76849122098062 -16.381101985097718, -71.76615042314857 -16.384991786587946, -71.76146882748445 -16.384991786587946, -71.7591280296524 -16.381101985097718))",-16.381101985097718,-71.76380962531651,AREQUIPA,AREQUIPA,UCHUMAYO,True,0,0
zona_000135,"POLYGON ((-71.75210432623369 -16.37721218360749, -71.75444507735739 -16.373322382117262, -71.75912657960478 -16.373322382117262, -71.76146733072848 -16.37721218360749, -71.75912657960478 -16.381101985097718, -71.75444507735739 -16.381101985097718, -71.75210432623369 -16.37721218360749))",-16.37721218360749,-71.75678582848109,AREQUIPA,AREQUIPA,UCHUMAYO,True,0,0
zona_000136,"POLYGON ((-71.74508043598154 -16.381101985097718, -71.74742123381358 -16.37721218360749, -71.7521028294777 -16.37721218360749, -71.75444362730975 -16.381101985097718, -71.7521028294777 -16.384991786587946, -71.74742123381358 -16.384991786587946, -71.74508043598154 -16.381101985097718))",-16.381101985097718,-71.74976203164564,AREQUIPA,AREQUIPA,UCHUMAYO,True,0,0
zona_000137,"POLYGON ((-71.73805673256281 -16.37721218360749, -71.74039748368651 -16.373322382117262, -71.7450789859339 -16.373322382117262, -71.7474197370576 -16.37721218360749, -71.7450789859339 -16.381101985097718, -71.74039748368651 -16.381101985097718, -71.73805673256281 -16.37721218360749))",-16.37721218360749,-71.7427382348102,AREQUIPA,AREQUIPA,UCHUMAYO,True,0,0
zona_000138,"POLYGON ((-71.73103284231067 -16.381101985097718, -71.73337364014272 -16.37721218360749, -71.73805523580684 -16.37721218360749, -71.74039603363889 -16.381101985097718, -71.73805523580684 -16.384991786587946, -71.73337364014272 -16.384991786587946, -71.73103284231067 -16.381101985097718))",-16.381101985097718,-71.73571443797478,AREQUIPA,AREQUIPA,UCHUMAYO,True,0,0
zona_000139,"POLYGON ((-71.72400913889194 -16.37721218360749, -71.72634989001564 -16.373322382117262, -71.73103139226303 -16.373322382117262, -71.73337214338673 -16.37721218360749, -71.73103139226303 -16.381101985097718, -71.72634989001564 -16.381101985097718, -71.72400913889194 -16.37721218360749))",-16.37721218360749,-71.72869064113934,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000140,"POLYGON ((-71.71698524863979 -16.381101985097718, -71.71932604647183 -16.37721218360749, -71.72400764213596 -16.37721218360749, -71.726348439968 -16.381101985097718, -71.72400764213596 -16.384991786587946, -71.71932604647183 -16.384991786587946, -71.71698524863979 -16.381101985097718))",-16.381101985097718,-71.7216668443039,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000141,"POLYGON ((-71.70996154522108 -16.37721218360749, -71.71230229634477 -16.373322382117262, -71.71698379859217 -16.373322382117262, -71.71932454971586 -16.37721218360749, -71.71698379859217 -16.381101985097718, -71.71230229634477 -16.381101985097718, -71.70996154522108 -16.37721218360749))",-16.37721218360749,-71.71464304746847,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000142,"POLYGON ((-71.70293765496892 -16.381101985097718, -71.70527845280097 -16.37721218360749, -71.70996004846509 -16.37721218360749, -71.71230084629714 -16.381101985097718, -71.70996004846509 -16.384991786587946, -71.70527845280097 -16.384991786587946, -71.70293765496892 -16.381101985097718))",-16.381101985097718,-71.70761925063303,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000143,"POLYGON ((-71.69591395155021 -16.37721218360749, -71.6982547026739 -16.373322382117262, -71.7029362049213 -16.373322382117262, -71.705276956045 -16.37721218360749, -71.7029362049213 -16.381101985097718, -71.6982547026739 -16.381101985097718, -71.69591395155021 -16.37721218360749))",-16.37721218360749,-71.7005954537976,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000144,"POLYGON ((-71.68889006129805 -16.381101985097718, -71.6912308591301 -16.37721218360749, -71.69591245479423 -16.37721218360749, -71.69825325262627 -16.381101985097718, -71.69591245479423 -16.384991786587946, -71.6912308591301 -16.384991786587946, -71.68889006129805 -16.381101985097718))",-16.381101985097718,-71.69357165696216,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000145,"POLYGON ((-71.68186635787933 -16.37721218360749, -71.68420710900303 -16.373322382117262, -71.68888861125042 -16.373322382117262, -71.69122936237412 -16.37721218360749, -71.68888861125042 -16.381101985097718, -71.68420710900303 -16.381101985097718, -71.68186635787933 -16.37721218360749))",-16.37721218360749,-71.68654786012672,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000146,"POLYGON ((-71.67484246762719 -16.381101985097718, -71.67718326545923 -16.37721218360749, -71.68186486112336 -16.37721218360749, -71.6842056589554 -16.381101985097718, -71.68186486112336 -16.384991786587946, -71.67718326545923 -16.384991786587946, -71.67484246762719 -16.381101985097718))",-16.381101985097718,-71.6795240632913,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000147,"POLYGON ((-71.66781876420846 -16.37721218360749, -71.67015951533216 -16.373322382117262, -71.67484101757955 -16.373322382117262, -71.67718176870325 -16.37721218360749, -71.67484101757955 -16.381101985097718, -71.67015951533216 -16.381101985097718, -71.66781876420846 -16.37721218360749))",-16.37721218360749,-71.67250026645586,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000148,"POLYGON ((-71.66079487395632 -16.381101985097718, -71.66313567178837 -16.37721218360749, -71.66781726745249 -16.37721218360749, -71.67015806528454 -16.381101985097718, -71.66781726745249 -16.384991786587946, -71.66313567178837 -16.384991786587946, -71.66079487395632 -16.381101985097718))",-16.381101985097718,-71.66547646962043,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000149,"POLYGON ((-71.6537711705376 -16.37721218360749, -71.65611192166129 -16.373322382117262, -71.66079342390869 -16.373322382117262, -71.66313417503238 -16.37721218360749, -71.66079342390869 -16.381101985097718, -71.65611192166129 -16.381101985097718, -71.6537711705376 -16.37721218360749))",-16.37721218360749,-71.65845267278499,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000150,"POLYGON ((-71.64674728028544 -16.381101985097718, -71.64908807811749 -16.37721218360749, -71.65376967378161 -16.37721218360749, -71.65611047161366 -16.381101985097718, -71.65376967378161 -16.384991786587946, -71.64908807811749 -16.384991786587946, -71.64674728028544 -16.381101985097718))",-16.381101985097718,-71.65142887594955,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000151,"POLYGON ((-71.81531859114402 -16.373322382117262, -71.81765929557201 -16.369432580627034, -71.82234070442797 -16.369432580627034, -71.82468140885597 -16.373322382117262, -71.82234070442797 -16.37721218360749, -71.81765929557201 -16.37721218360749, -71.81531859114402 -16.373322382117262))",-16.373322382117262,-71.82,AREQUIPA,AREQUIPA,VITOR,True,0,0
zona_000152,"POLYGON ((-71.8082948876747 -16.369432580627034, -71.81063554541963 -16.365542779136806, -71.81531686090948 -16.365542779136806, -71.8176575186544 -16.369432580627034, -71.81531686090948 -16.373322382117262, -71.81063554541963 -16.373322382117262, -71.8082948876747 -16.369432580627034))",-16.369432580627034,-71.81297620316455,AREQUIPA,AREQUIPA,VITOR,True,0,0
zona_000153,"POLYGON ((-71.80127099747315 -16.373322382117262, -71.80361170190115 -16.369432580627034, -71.8082931107571 -16.369432580627034, -71.8106338151851 -16.373322382117262, -71.8082931107571 -16.37721218360749, -71.80361170190115 -16.37721218360749, -71.80127099747315 -16.373322382117262))",-16.373322382117262,-71.80595240632913,AREQUIPA,AREQUIPA,VITOR,True,0,0
zona_000154,"POLYGON ((-71.79424729400384 -16.369432580627034, -71.79658795174876 -16.365542779136806, -71.80126926723861 -16.365542779136806, -71.80360992498353 -16.369432580627034, -71.80126926723861 -16.373322382117262, -71.79658795174876 -16.373322382117262, -71.79424729400384 -16.369432580627034))",-16.369432580627034,-71.79892860949369,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000155,"POLYGON ((-71.78722340380229 -16.373322382117262, -71.78956410823028 -16.369432580627034, -71.79424551708624 -16.369432580627034, -71.79658622151423 -16.373322382117262, -71.79424551708624 -16.37721218360749, -71.78956410823028 -16.37721218360749, -71.78722340380229 -16.373322382117262))",-16.373322382117262,-71.79190481265826,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000156,"POLYGON ((-71.78019970033297 -16.369432580627034, -71.7825403580779 -16.365542779136806, -71.78722167356774 -16.365542779136806, -71.78956233131267 -16.369432580627034, -71.78722167356774 -16.373322382117262, -71.7825403580779 -16.373322382117262, -71.78019970033297 -16.369432580627034))",-16.369432580627034,-71.78488101582282,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000157,"POLYGON ((-71.7731758101314 -16.373322382117262, -71.7755165145594 -16.369432580627034, -71.78019792341536 -16.369432580627034, -71.78253862784335 -16.373322382117262, -71.78019792341536 -16.37721218360749, -71.7755165145594 -16.37721218360749, -71.7731758101314 -16.373322382117262))",-16.373322382117262,-71.77785721898738,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000158,"POLYGON ((-71.7661521066621 -16.369432580627034, -71.76849276440703 -16.365542779136806, -71.77317407989688 -16.365542779136806, -71.7755147376418 -16.369432580627034, -71.77317407989688 -16.373322382117262, -71.76849276440703 -16.373322382117262, -71.7661521066621 -16.369432580627034))",-16.369432580627034,-71.77083342215195,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000159,"POLYGON ((-71.75912821646054 -16.373322382117262, -71.76146892088853 -16.369432580627034, -71.76615032974449 -16.369432580627034, -71.76849103417248 -16.373322382117262, -71.76615032974449 -16.37721218360749, -71.76146892088853 -16.37721218360749, -71.75912821646054 -16.373322382117262))",-16.373322382117262,-71.76380962531651,AREQUIPA,AREQUIPA,UCHUMAYO,True,0,0
zona_000160,"POLYGON ((-71.75210451299124 -16.369432580627034, -71.75444517073616 -16.365542779136806, -71.75912648622601 -16.365542779136806, -71.76146714397093 -16.369432580627034, -71.75912648622601 -16.373322382117262, -71.75444517073616 -16.373322382117262, -71.75210451299124 -16.369432580627034))",-16.369432580627034,-71.75678582848109,AREQUIPA,AREQUIPA,UCHUMAYO,True,0,0
zona_000161,"POLYGON ((-71.74508062278967 -16.373322382117262, -71.74742132721767 -16.369432580627034, -71.75210273607362 -16.369432580627034, -71.75444344050162 -16.373322382117262, -71.75210273607362 -16.37721218360749, -71.74742132721767 -16.37721218360749, -71.74508062278967 -16.373322382117262))",-16.373322382117262,-71.74976203164564,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000162,"POLYGON ((-71.73805691932036 -16.369432580627034, -71.74039757706528 -16.365542779136806, -71.74507889255513 -16.365542779136806, -71.74741955030005 -16.369432580627034, -71.74507889255513 -16.373322382117262, -71.74039757706528 -16.373322382117262, -71.73805691932036 -16.369432580627034))",-16.369432580627034,-71.7427382348102,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000163,"POLYGON ((-71.7310330291188 -16.373322382117262, -71.7333737335468 -16.369432580627034, -71.73805514240276 -16.369432580627034, -71.74039584683075 -16.373322382117262, -71.73805514240276 -16.37721218360749, -71.7333737335468 -16.37721218360749, -71.7310330291188 -16.373322382117262))",-16.373322382117262,-71.73571443797478,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000164,"POLYGON ((-71.72400932564949 -16.369432580627034, -71.72634998339441 -16.365542779136806, -71.73103129888426 -16.365542779136806, -71.73337195662918 -16.369432580627034, -71.73103129888426 -16.373322382117262, -71.72634998339441 -16.373322382117262, -71.72400932564949 -16.369432580627034))",-16.369432580627034,-71.72869064113934,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000165,"POLYGON ((-71.71698543544792 -16.373322382117262, -71.71932613987592 -16.369432580627034, -71.72400754873188 -16.369432580627034, -71.72634825315987 -16.373322382117262, -71.72400754873188 -16.37721218360749, -71.71932613987592 -16.37721218360749, -71.71698543544792 -16.373322382117262))",-16.373322382117262,-71.7216668443039,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000166,"POLYGON ((-71.70996173197862 -16.369432580627034, -71.71230238972355 -16.365542779136806, -71.7169837052134 -16.365542779136806, -71.71932436295832 -16.369432580627034, -71.7169837052134 -16.373322382117262, -71.71230238972355 -16.373322382117262, -71.70996173197862 -16.369432580627034))",-16.369432580627034,-71.71464304746847,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000167,"POLYGON ((-71.70293784177706 -16.373322382117262, -71.70527854620505 -16.369432580627034, -71.70995995506101 -16.369432580627034, -71.712300659489 -16.373322382117262, -71.70995995506101 -16.37721218360749, -71.70527854620505 -16.37721218360749, -71.70293784177706 -16.373322382117262))",-16.373322382117262,-71.70761925063303,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000168,"POLYGON ((-71.69591413830776 -16.369432580627034, -71.69825479605268 -16.365542779136806, -71.70293611154253 -16.365542779136806, -71.70527676928745 -16.369432580627034, -71.70293611154253 -16.373322382117262, -71.69825479605268 -16.373322382117262, -71.69591413830776 -16.369432580627034))",-16.369432580627034,-71.7005954537976,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000169,"POLYGON ((-71.68889024810619 -16.373322382117262, -71.69123095253418 -16.369432580627034, -71.69591236139014 -16.369432580627034, -71.69825306581814 -16.373322382117262, -71.69591236139014 -16.37721218360749, -71.69123095253418 -16.37721218360749, -71.68889024810619 -16.373322382117262))",-16.373322382117262,-71.69357165696216,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000170,"POLYGON ((-71.68186654463688 -16.369432580627034, -71.6842072023818 -16.365542779136806, -71.68888851787165 -16.365542779136806, -71.69122917561657 -16.369432580627034, -71.68888851787165 -16.373322382117262, -71.6842072023818 -16.373322382117262, -71.68186654463688 -16.369432580627034))",-16.369432580627034,-71.68654786012672,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000171,"POLYGON ((-71.67484265443532 -16.373322382117262, -71.67718335886332 -16.369432580627034, -71.68186476771928 -16.369432580627034, -71.68420547214727 -16.373322382117262, -71.68186476771928 -16.37721218360749, -71.67718335886332 -16.37721218360749, -71.67484265443532 -16.373322382117262))",-16.373322382117262,-71.6795240632913,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000172,"POLYGON ((-71.66781895096601 -16.369432580627034, -71.67015960871093 -16.365542779136806, -71.67484092420078 -16.365542779136806, -71.6771815819457 -16.369432580627034, -71.67484092420078 -16.373322382117262, -71.67015960871093 -16.373322382117262, -71.66781895096601 -16.369432580627034))",-16.369432580627034,-71.67250026645586,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000173,"POLYGON ((-71.66079506076446 -16.373322382117262, -71.66313576519245 -16.369432580627034, -71.66781717404841 -16.369432580627034, -71.6701578784764 -16.373322382117262, -71.66781717404841 -16.37721218360749, -71.66313576519245 -16.37721218360749, -71.66079506076446 -16.373322382117262))",-16.373322382117262,-71.66547646962043,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000174,"POLYGON ((-71.65377135729514 -16.369432580627034, -71.65611201504007 -16.365542779136806, -71.66079333052991 -16.365542779136806, -71.66313398827484 -16.369432580627034, -71.66079333052991 -16.373322382117262, -71.65611201504007 -16.373322382117262, -71.65377135729514 -16.369432580627034))",-16.369432580627034,-71.65845267278499,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000175,"POLYGON ((-71.64674746709358 -16.373322382117262, -71.64908817152157 -16.369432580627034, -71.65376958037753 -16.369432580627034, -71.65611028480552 -16.373322382117262, -71.65376958037753 -16.37721218360749, -71.64908817152157 -16.37721218360749, -71.64674746709358 -16.373322382117262))",-16.373322382117262,-71.65142887594955,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000176,"POLYGON ((-71.81531877785096 -16.365542779136806, -71.81765938892548 -16.361652977646578, -71.82234061107451 -16.361652977646578, -71.82468122214902 -16.365542779136806, -71.82234061107451 -16.369432580627034, -71.81765938892548 -16.369432580627034, -71.81531877785096 -16.365542779136806))",-16.365542779136806,-71.82,AREQUIPA,AREQUIPA,VITOR,True,0,0
zona_000177,"POLYGON ((-71.80829507433104 -16.361652977646578, -71.8106356387478 -16.35776317615635, -71.81531676758131 -16.35776317615635, -71.81765733199806 -16.361652977646578, -71.81531676758131 -16.365542779136806, -71.8106356387478 -16.365542779136806, -71.80829507433104 -16.361652977646578))",-16.361652977646578,-71.81297620316455,AREQUIPA,AREQUIPA,VITOR,True,0,0
zona_000178,"POLYGON ((-71.8012711841801 -16.365542779136806, -71.80361179525461 -16.361652977646578, -71.80829301740364 -16.361652977646578, -71.81063362847816 -16.365542779136806, -71.80829301740364 -16.369432580627034, -71.80361179525461 -16.369432580627034, -71.8012711841801 -16.365542779136806))",-16.365542779136806,-71.80595240632913,AREQUIPA,AREQUIPA,VITOR,True,0,0
zona_000179,"POLYGON ((-71.79424748066018 -16.361652977646578, -71.79658804507693 -16.35776317615635, -71.80126917391044 -16.35776317615635, -71.8036097383272 -16.361652977646578, -71.80126917391044 -16.365542779136806, -71.79658804507693 -16.365542779136806, -71.79424748066018 -16.361652977646578))",-16.361652977646578,-71.79892860949369,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000180,"POLYGON ((-71.78722359050923 -16.365542779136806, -71.78956420158374 -16.361652977646578, -71.79424542373278 -16.361652977646578, -71.79658603480729 -16.365542779136806, -71.79424542373278 -16.369432580627034, -71.78956420158374 -16.369432580627034, -71.78722359050923 -16.365542779136806))",-16.365542779136806,-71.79190481265826,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000181,"POLYGON ((-71.78019988698931 -16.361652977646578, -71.78254045140606 -16.35776317615635, -71.78722158023957 -16.35776317615635, -71.78956214465633 -16.361652977646578, -71.78722158023957 -16.365542779136806, -71.78254045140606 -16.365542779136806, -71.78019988698931 -16.361652977646578))",-16.361652977646578,-71.78488101582282,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000182,"POLYGON ((-71.77317599683835 -16.365542779136806, -71.77551660791286 -16.361652977646578, -71.7801978300619 -16.361652977646578, -71.78253844113641 -16.365542779136806, -71.7801978300619 -16.369432580627034, -71.77551660791286 -16.369432580627034, -71.77317599683835 -16.365542779136806))",-16.365542779136806,-71.77785721898738,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000183,"POLYGON ((-71.76615229331844 -16.361652977646578, -71.7684928577352 -16.35776317615635, -71.77317398656871 -16.35776317615635, -71.77551455098546 -16.361652977646578, -71.77317398656871 -16.365542779136806, -71.7684928577352 -16.365542779136806, -71.76615229331844 -16.361652977646578))",-16.361652977646578,-71.77083342215195,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000184,"POLYGON ((-71.75912840316748 -16.365542779136806, -71.761469014242 -16.361652977646578, -71.76615023639103 -16.361652977646578, -71.76849084746554 -16.365542779136806, -71.76615023639103 -16.369432580627034, -71.761469014242 -16.369432580627034, -71.75912840316748 -16.365542779136806))",-16.365542779136806,-71.76380962531651,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000185,"POLYGON ((-71.75210469964757 -16.361652977646578, -71.75444526406433 -16.35776317615635, -71.75912639289784 -16.35776317615635, -71.7614669573146 -16.361652977646578, -71.75912639289784 -16.365542779136806, -71.75444526406433 -16.365542779136806, -71.75210469964757 -16.361652977646578))",-16.361652977646578,-71.75678582848109,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000186,"POLYGON ((-71.74508080949661 -16.365542779136806, -71.74742142057113 -16.361652977646578, -71.75210264272016 -16.361652977646578, -71.75444325379468 -16.365542779136806, -71.75210264272016 -16.369432580627034, -71.74742142057113 -16.369432580627034, -71.74508080949661 -16.365542779136806))",-16.365542779136806,-71.74976203164564,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000187,"POLYGON ((-71.7380571059767 -16.361652977646578, -71.74039767039345 -16.35776317615635, -71.74507879922696 -16.35776317615635, -71.74741936364371 -16.361652977646578, -71.74507879922696 -16.365542779136806, -71.74039767039345 -16.365542779136806, -71.7380571059767 -16.361652977646578))",-16.361652977646578,-71.7427382348102,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000188,"POLYGON ((-71.73103321582575 -16.365542779136806, -71.73337382690026 -16.361652977646578, -71.7380550490493 -16.361652977646578, -71.74039566012381 -16.365542779136806, -71.7380550490493 -16.369432580627034, -71.73337382690026 -16.369432580627034, -71.73103321582575 -16.365542779136806))",-16.365542779136806,-71.73571443797478,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000189,"POLYGON ((-71.72400951230583 -16.361652977646578, -71.72635007672258 -16.35776317615635, -71.73103120555609 -16.35776317615635, -71.73337176997285 -16.361652977646578, -71.73103120555609 -16.365542779136806, -71.72635007672258 -16.365542779136806, -71.72400951230583 -16.361652977646578))",-16.361652977646578,-71.72869064113934,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000190,"POLYGON ((-71.71698562215487 -16.365542779136806, -71.71932623322938 -16.361652977646578, -71.72400745537841 -16.361652977646578, -71.72634806645293 -16.365542779136806, -71.72400745537841 -16.369432580627034, -71.71932623322938 -16.369432580627034, -71.71698562215487 -16.365542779136806))",-16.365542779136806,-71.7216668443039,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000191,"POLYGON ((-71.70996191863496 -16.361652977646578, -71.71230248305172 -16.35776317615635, -71.71698361188523 -16.35776317615635, -71.71932417630198 -16.361652977646578, -71.71698361188523 -16.365542779136806, -71.71230248305172 -16.365542779136806, -71.70996191863496 -16.361652977646578))",-16.361652977646578,-71.71464304746847,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000192,"POLYGON ((-71.702938028484 -16.365542779136806, -71.70527863955851 -16.361652977646578, -71.70995986170755 -16.361652977646578, -71.71230047278206 -16.365542779136806, -71.70995986170755 -16.369432580627034, -71.70527863955851 -16.369432580627034, -71.702938028484 -16.365542779136806))",-16.365542779136806,-71.70761925063303,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000193,"POLYGON ((-71.6959143249641 -16.361652977646578, -71.69825488938085 -16.35776317615635, -71.70293601821436 -16.35776317615635, -71.70527658263111 -16.361652977646578, -71.70293601821436 -16.365542779136806, -71.69825488938085 -16.365542779136806, -71.6959143249641 -16.361652977646578))",-16.361652977646578,-71.7005954537976,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000194,"POLYGON ((-71.68889043481313 -16.365542779136806, -71.69123104588765 -16.361652977646578, -71.69591226803668 -16.361652977646578, -71.6982528791112 -16.365542779136806, -71.69591226803668 -16.369432580627034, -71.69123104588765 -16.369432580627034, -71.68889043481313 -16.365542779136806))",-16.365542779136806,-71.69357165696216,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000195,"POLYGON ((-71.68186673129321 -16.361652977646578, -71.68420729570997 -16.35776317615635, -71.68888842454348 -16.35776317615635, -71.69122898896023 -16.361652977646578, -71.68888842454348 -16.365542779136806, -71.68420729570997 -16.365542779136806, -71.68186673129321 -16.361652977646578))",-16.361652977646578,-71.68654786012672,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000196,"POLYGON ((-71.67484284114227 -16.365542779136806, -71.67718345221678 -16.361652977646578, -71.68186467436581 -16.361652977646578, -71.68420528544033 -16.365542779136806, -71.68186467436581 -16.369432580627034, -71.67718345221678 -16.369432580627034, -71.67484284114227 -16.365542779136806))",-16.365542779136806,-71.6795240632913,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000197,"POLYGON ((-71.66781913762235 -16.361652977646578, -71.6701597020391 -16.35776317615635, -71.67484083087261 -16.35776317615635, -71.67718139528937 -16.361652977646578, -71.67484083087261 -16.365542779136806, -71.6701597020391 -16.365542779136806, -71.66781913762235 -16.361652977646578))",-16.361652977646578,-71.67250026645586,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000198,"POLYGON ((-71.6607952474714 -16.365542779136806, -71.66313585854591 -16.361652977646578, -71.66781708069495 -16.361652977646578, -71.67015769176946 -16.365542779136806, -71.66781708069495 -16.369432580627034, -71.66313585854591 -16.369432580627034, -71.6607952474714 -16.365542779136806))",-16.365542779136806,-71.66547646962043,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000199,"POLYGON ((-71.65377154395148 -16.361652977646578, -71.65611210836823 -16.35776317615635, -71.66079323720174 -16.35776317615635, -71.6631338016185 -16.361652977646578, -71.66079323720174 -16.365542779136806, -71.65611210836823 -16.365542779136806, -71.65377154395148 -16.361652977646578))",-16.361652977646578,-71.65845267278499,AREQUIPA,AREQUIPA,YURA,True,0,0
