hexagono_id,hexagono_shape,centroid_lat,centroid_lon
zona_000178,"POLYGON ((-71.52242917354776 -16.901085558273607, -71.5271234858004 -16.89330595529315, -71.53651211030568 -16.89330595529315, -71.54120642255832 -16.901085558273607, -71.53651211030568 -16.908865161254063, -71.5271234858004 -16.908865161254063, -71.52242917354776 -16.901085558273607))",-16.901085558273607,-71.53181779805304
zona_000179,"POLYGON ((-71.50833845980729 -16.89330595529315, -71.51303257844343 -16.885526352312695, -71.5224208157157 -16.885526352312695, -71.52711493435184 -16.89330595529315, -71.5224208157157 -16.901085558273607, -71.51303257844343 -16.901085558273607, -71.50833845980729 -16.89330595529315))",-16.89330595529315,-71.51772669707957
zona_000180,"POLYGON ((-71.49424697160082 -16.901085558273607, -71.49894128385345 -16.89330595529315, -71.50832990835873 -16.89330595529315, -71.51302422061137 -16.901085558273607, -71.50832990835873 -16.908865161254063, -71.49894128385345 -16.908865161254063, -71.49424697160082 -16.901085558273607))",-16.901085558273607,-71.5036355961061
zona_000181,"POLYGON ((-71.48015625786033 -16.89330595529315, -71.48485037649647 -16.885526352312695, -71.49423861376874 -16.885526352312695, -71.49893273240488 -16.89330595529315, -71.49423861376874 -16.901085558273607, -71.48485037649647 -16.901085558273607, -71.48015625786033 -16.89330595529315))",-16.89330595529315,-71.4895444951326
zona_000182,"POLYGON ((-71.46606476965385 -16.901085558273607, -71.4707590819065 -16.89330595529315, -71.48014770641177 -16.89330595529315, -71.48484201866441 -16.901085558273607, -71.48014770641177 -16.908865161254063, -71.4707590819065 -16.908865161254063, -71.46606476965385 -16.901085558273607))",-16.901085558273607,-71.47545339415913
zona_000183,"POLYGON ((-71.45197405591338 -16.89330595529315, -71.45666817454952 -16.885526352312695, -71.4660564118218 -16.885526352312695, -71.47075053045793 -16.89330595529315, -71.4660564118218 -16.901085558273607, -71.45666817454952 -16.901085558273607, -71.45197405591338 -16.89330595529315))",-16.89330595529315,-71.46136229318566
zona_000184,"POLYGON ((-71.4378825677069 -16.901085558273607, -71.44257687995953 -16.89330595529315, -71.45196550446481 -16.89330595529315, -71.45665981671745 -16.901085558273607, -71.45196550446481 -16.908865161254063, -71.44257687995953 -16.908865161254063, -71.4378825677069 -16.901085558273607))",-16.901085558273607,-71.44727119221217
zona_000185,"POLYGON ((-71.42379185396642 -16.89330595529315, -71.42848597260256 -16.885526352312695, -71.43787420987483 -16.885526352312695, -71.44256832851097 -16.89330595529315, -71.43787420987483 -16.901085558273607, -71.42848597260256 -16.901085558273607, -71.42379185396642 -16.89330595529315))",-16.89330595529315,-71.4331800912387
zona_000186,"POLYGON ((-71.40970036575995 -16.901085558273607, -71.41439467801258 -16.89330595529315, -71.42378330251786 -16.89330595529315, -71.4284776147705 -16.901085558273607, -71.42378330251786 -16.908865161254063, -71.41439467801258 -16.908865161254063, -71.40970036575995 -16.901085558273607))",-16.901085558273607,-71.41908899026522
zona_000187,"POLYGON ((-71.39560965201946 -16.89330595529315, -71.4003037706556 -16.885526352312695, -71.40969200792787 -16.885526352312695, -71.41438612656401 -16.89330595529315, -71.40969200792787 -16.901085558273607, -71.4003037706556 -16.901085558273607, -71.39560965201946 -16.89330595529315))",-16.89330595529315,-71.40499788929174
zona_000188,"POLYGON ((-71.38151816381298 -16.901085558273607, -71.38621247606562 -16.89330595529315, -71.3956011005709 -16.89330595529315, -71.40029541282354 -16.901085558273607, -71.3956011005709 -16.908865161254063, -71.38621247606562 -16.908865161254063, -71.38151816381298 -16.901085558273607))",-16.901085558273607,-71.39090678831826
zona_000189,"POLYGON ((-71.36742745007251 -16.89330595529315, -71.37212156870865 -16.885526352312695, -71.38150980598093 -16.885526352312695, -71.38620392461706 -16.89330595529315, -71.38150980598093 -16.901085558273607, -71.37212156870865 -16.901085558273607, -71.36742745007251 -16.89330595529315))",-16.89330595529315,-71.37681568734479
zona_000190,"POLYGON ((-71.35333596186602 -16.901085558273607, -71.35803027411866 -16.89330595529315, -71.36741889862394 -16.89330595529315, -71.37211321087658 -16.901085558273607, -71.36741889862394 -16.908865161254063, -71.35803027411866 -16.908865161254063, -71.35333596186602 -16.901085558273607))",-16.901085558273607,-71.3627245863713
zona_000191,"POLYGON ((-71.33924524812555 -16.89330595529315, -71.34393936676169 -16.885526352312695, -71.35332760403396 -16.885526352312695, -71.3580217226701 -16.89330595529315, -71.35332760403396 -16.901085558273607, -71.34393936676169 -16.901085558273607, -71.33924524812555 -16.89330595529315))",-16.89330595529315,-71.34863348539783
zona_000192,"POLYGON ((-71.32515375991908 -16.901085558273607, -71.32984807217171 -16.89330595529315, -71.33923669667699 -16.89330595529315, -71.34393100892963 -16.901085558273607, -71.33923669667699 -16.908865161254063, -71.32984807217171 -16.908865161254063, -71.32515375991908 -16.901085558273607))",-16.901085558273607,-71.33454238442435
zona_000193,"POLYGON ((-71.31106304617859 -16.89330595529315, -71.31575716481473 -16.885526352312695, -71.325145402087 -16.885526352312695, -71.32983952072314 -16.89330595529315, -71.325145402087 -16.901085558273607, -71.31575716481473 -16.901085558273607, -71.31106304617859 -16.89330595529315))",-16.89330595529315,-71.32045128345086
zona_000194,"POLYGON ((-71.29697155797211 -16.901085558273607, -71.30166587022475 -16.89330595529315, -71.31105449473003 -16.89330595529315, -71.31574880698267 -16.901085558273607, -71.31105449473003 -16.908865161254063, -71.30166587022475 -16.908865161254063, -71.29697155797211 -16.901085558273607))",-16.901085558273607,-71.30636018247739
zona_000195,"POLYGON ((-71.28288084423164 -16.89330595529315, -71.28757496286778 -16.885526352312695, -71.29696320014006 -16.885526352312695, -71.3016573187762 -16.89330595529315, -71.29696320014006 -16.901085558273607, -71.28757496286778 -16.901085558273607, -71.28288084423164 -16.89330595529315))",-16.89330595529315,-71.29226908150392
zona_000196,"POLYGON ((-71.26878935602515 -16.901085558273607, -71.27348366827779 -16.89330595529315, -71.28287229278307 -16.89330595529315, -71.2875666050357 -16.901085558273607, -71.28287229278307 -16.908865161254063, -71.27348366827779 -16.908865161254063, -71.26878935602515 -16.901085558273607))",-16.901085558273607,-71.27817798053043
zona_000197,"POLYGON ((-71.25469864228468 -16.89330595529315, -71.25939276092082 -16.885526352312695, -71.2687809981931 -16.885526352312695, -71.27347511682923 -16.89330595529315, -71.2687809981931 -16.901085558273607, -71.25939276092082 -16.901085558273607, -71.25469864228468 -16.89330595529315))",-16.89330595529315,-71.26408687955696
zona_000198,"POLYGON ((-71.2406071540782 -16.901085558273607, -71.24530146633084 -16.89330595529315, -71.25469009083612 -16.89330595529315, -71.25938440308876 -16.901085558273607, -71.25469009083612 -16.908865161254063, -71.24530146633084 -16.908865161254063, -71.2406071540782 -16.901085558273607))",-16.901085558273607,-71.24999577858348
zona_000199,"POLYGON ((-71.22651644033772 -16.89330595529315, -71.23121055897386 -16.885526352312695, -71.24059879624613 -16.885526352312695, -71.24529291488227 -16.89330595529315, -71.24059879624613 -16.901085558273607, -71.23121055897386 -16.901085558273607, -71.22651644033772 -16.89330595529315))",-16.89330595529315,-71.23590467761
zona_000200,"POLYGON ((-71.21242495213124 -16.901085558273607, -71.21711926438388 -16.89330595529315, -71.22650788888916 -16.89330595529315, -71.2312022011418 -16.901085558273607, -71.22650788888916 -16.908865161254063, -71.21711926438388 -16.908865161254063, -71.21242495213124 -16.901085558273607))",-16.901085558273607,-71.22181357663652
zona_000201,"POLYGON ((-71.55061214975572 -16.885526352312695, -71.55530607487786 -16.87774674933224, -71.56469392512214 -16.87774674933224, -71.56938785024428 -16.885526352312695, -71.56469392512214 -16.89330595529315, -71.55530607487786 -16.89330595529315, -71.55061214975572 -16.885526352312695))",-16.885526352312695,-71.56
zona_000202,"POLYGON ((-71.53652143560528 -16.87774674933224, -71.5412151673159 -16.869967146351783, -71.55060263073716 -16.869967146351783, -71.55529636244778 -16.87774674933224, -71.55060263073716 -16.885526352312695, -71.5412151673159 -16.885526352312695, -71.53652143560528 -16.87774674933224))",-16.87774674933224,-71.54590889902653
zona_000203,"POLYGON ((-71.52242994780876 -16.885526352312695, -71.5271238729309 -16.87774674933224, -71.53651172317518 -16.87774674933224, -71.54120564829732 -16.885526352312695, -71.53651172317518 -16.89330595529315, -71.5271238729309 -16.89330595529315, -71.52242994780876 -16.885526352312695))",-16.885526352312695,-71.53181779805304
zona_000204,"POLYGON ((-71.50833923365832 -16.87774674933224, -71.51303296536894 -16.869967146351783, -71.5224204287902 -16.869967146351783, -71.52711416050082 -16.87774674933224, -71.5224204287902 -16.885526352312695, -71.51303296536894 -16.885526352312695, -71.50833923365832 -16.87774674933224))",-16.87774674933224,-71.51772669707957
zona_000205,"POLYGON ((-71.49424774586181 -16.885526352312695, -71.49894167098395 -16.87774674933224, -71.50832952122823 -16.87774674933224, -71.51302344635037 -16.885526352312695, -71.50832952122823 -16.89330595529315, -71.49894167098395 -16.89330595529315, -71.49424774586181 -16.885526352312695))",-16.885526352312695,-71.5036355961061
zona_000206,"POLYGON ((-71.48015703171136 -16.87774674933224, -71.48485076342197 -16.869967146351783, -71.49423822684324 -16.869967146351783, -71.49893195855385 -16.87774674933224, -71.49423822684324 -16.885526352312695, -71.48485076342197 -16.885526352312695, -71.48015703171136 -16.87774674933224))",-16.87774674933224,-71.4895444951326
zona_000207,"POLYGON ((-71.46606554391485 -16.885526352312695, -71.47075946903699 -16.87774674933224, -71.48014731928127 -16.87774674933224, -71.48484124440341 -16.885526352312695, -71.48014731928127 -16.89330595529315, -71.47075946903699 -16.89330595529315, -71.46606554391485 -16.885526352312695))",-16.885526352312695,-71.47545339415913
zona_000208,"POLYGON ((-71.45197482976441 -16.87774674933224, -71.45666856147503 -16.869967146351783, -71.46605602489629 -16.869967146351783, -71.4707497566069 -16.87774674933224, -71.46605602489629 -16.885526352312695, -71.45666856147503 -16.885526352312695, -71.45197482976441 -16.87774674933224))",-16.87774674933224,-71.46136229318566
zona_000209,"POLYGON ((-71.43788334196789 -16.885526352312695, -71.44257726709003 -16.87774674933224, -71.45196511733431 -16.87774674933224, -71.45665904245645 -16.885526352312695, -71.45196511733431 -16.89330595529315, -71.44257726709003 -16.89330595529315, -71.43788334196789 -16.885526352312695))",-16.885526352312695,-71.44727119221217
zona_000210,"POLYGON ((-71.42379262781745 -16.87774674933224, -71.42848635952807 -16.869967146351783, -71.43787382294933 -16.869967146351783, -71.44256755465995 -16.87774674933224, -71.43787382294933 -16.885526352312695, -71.42848635952807 -16.885526352312695, -71.42379262781745 -16.87774674933224))",-16.87774674933224,-71.4331800912387
zona_000211,"POLYGON ((-71.40970114002094 -16.885526352312695, -71.41439506514308 -16.87774674933224, -71.42378291538736 -16.87774674933224, -71.4284768405095 -16.885526352312695, -71.42378291538736 -16.89330595529315, -71.41439506514308 -16.89330595529315, -71.40970114002094 -16.885526352312695))",-16.885526352312695,-71.41908899026522
zona_000212,"POLYGON ((-71.39561042587049 -16.87774674933224, -71.4003041575811 -16.869967146351783, -71.40969162100237 -16.869967146351783, -71.41438535271298 -16.87774674933224, -71.40969162100237 -16.885526352312695, -71.4003041575811 -16.885526352312695, -71.39561042587049 -16.87774674933224))",-16.87774674933224,-71.40499788929174
zona_000213,"POLYGON ((-71.38151893807398 -16.885526352312695, -71.38621286319612 -16.87774674933224, -71.3956007134404 -16.87774674933224, -71.40029463856254 -16.885526352312695, -71.3956007134404 -16.89330595529315, -71.38621286319612 -16.89330595529315, -71.38151893807398 -16.885526352312695))",-16.885526352312695,-71.39090678831826
zona_000214,"POLYGON ((-71.36742822392354 -16.87774674933224, -71.37212195563416 -16.869967146351783, -71.38150941905542 -16.869967146351783, -71.38620315076604 -16.87774674933224, -71.38150941905542 -16.885526352312695, -71.37212195563416 -16.885526352312695, -71.36742822392354 -16.87774674933224))",-16.87774674933224,-71.37681568734479
zona_000215,"POLYGON ((-71.35333673612702 -16.885526352312695, -71.35803066124916 -16.87774674933224, -71.36741851149344 -16.87774674933224, -71.37211243661558 -16.885526352312695, -71.36741851149344 -16.89330595529315, -71.35803066124916 -16.89330595529315, -71.35333673612702 -16.885526352312695))",-16.885526352312695,-71.3627245863713
zona_000216,"POLYGON ((-71.33924602197658 -16.87774674933224, -71.3439397536872 -16.869967146351783, -71.35332721710846 -16.869967146351783, -71.35802094881907 -16.87774674933224, -71.35332721710846 -16.885526352312695, -71.3439397536872 -16.885526352312695, -71.33924602197658 -16.87774674933224))",-16.87774674933224,-71.34863348539783
zona_000217,"POLYGON ((-71.32515453418007 -16.885526352312695, -71.32984845930221 -16.87774674933224, -71.3392363095465 -16.87774674933224, -71.34393023466863 -16.885526352312695, -71.3392363095465 -16.89330595529315, -71.32984845930221 -16.89330595529315, -71.32515453418007 -16.885526352312695))",-16.885526352312695,-71.33454238442435
zona_000218,"POLYGON ((-71.31106382002962 -16.87774674933224, -71.31575755174023 -16.869967146351783, -71.3251450151615 -16.869967146351783, -71.32983874687211 -16.87774674933224, -71.3251450151615 -16.885526352312695, -71.31575755174023 -16.885526352312695, -71.31106382002962 -16.87774674933224))",-16.87774674933224,-71.32045128345086
zona_000219,"POLYGON ((-71.29697233223311 -16.885526352312695, -71.30166625735525 -16.87774674933224, -71.31105410759953 -16.87774674933224, -71.31574803272167 -16.885526352312695, -71.31105410759953 -16.89330595529315, -71.30166625735525 -16.89330595529315, -71.29697233223311 -16.885526352312695))",-16.885526352312695,-71.30636018247739
zona_000220,"POLYGON ((-71.28288161808267 -16.87774674933224, -71.28757534979329 -16.869967146351783, -71.29696281321455 -16.869967146351783, -71.30165654492517 -16.87774674933224, -71.29696281321455 -16.885526352312695, -71.28757534979329 -16.885526352312695, -71.28288161808267 -16.87774674933224))",-16.87774674933224,-71.29226908150392
zona_000221,"POLYGON ((-71.26879013028615 -16.885526352312695, -71.27348405540829 -16.87774674933224, -71.28287190565257 -16.87774674933224, -71.28756583077471 -16.885526352312695, -71.28287190565257 -16.89330595529315, -71.27348405540829 -16.89330595529315, -71.26879013028615 -16.885526352312695))",-16.885526352312695,-71.27817798053043
zona_000222,"POLYGON ((-71.25469941613571 -16.87774674933224, -71.25939314784632 -16.869967146351783, -71.26878061126759 -16.869967146351783, -71.2734743429782 -16.87774674933224, -71.26878061126759 -16.885526352312695, -71.25939314784632 -16.885526352312695, -71.25469941613571 -16.87774674933224))",-16.87774674933224,-71.26408687955696
zona_000223,"POLYGON ((-71.2406079283392 -16.885526352312695, -71.24530185346134 -16.87774674933224, -71.25468970370562 -16.87774674933224, -71.25938362882776 -16.885526352312695, -71.25468970370562 -16.89330595529315, -71.24530185346134 -16.89330595529315, -71.2406079283392 -16.885526352312695))",-16.885526352312695,-71.24999577858348
zona_000224,"POLYGON ((-71.22651721418875 -16.87774674933224, -71.23121094589936 -16.869967146351783, -71.24059840932063 -16.869967146351783, -71.24529214103124 -16.87774674933224, -71.24059840932063 -16.885526352312695, -71.23121094589936 -16.885526352312695, -71.22651721418875 -16.87774674933224))",-16.87774674933224,-71.23590467761
zona_000225,"POLYGON ((-71.21242572639224 -16.885526352312695, -71.21711965151438 -16.87774674933224, -71.22650750175866 -16.87774674933224, -71.2312014268808 -16.885526352312695, -71.22650750175866 -16.89330595529315, -71.21711965151438 -16.89330595529315, -71.21242572639224 -16.885526352312695))",-16.885526352312695,-71.22181357663652
zona_000226,"POLYGON ((-71.55061292319685 -16.86996714635178, -71.55530646159842 -16.862187543371324, -71.56469353840158 -16.862187543371324, -71.56938707680315 -16.86996714635178, -71.56469353840158 -16.877746749332236, -71.55530646159842 -16.877746749332236, -71.55061292319685 -16.86996714635178))",-16.86996714635178,-71.56
zona_000227,"POLYGON ((-71.53652220863658 -16.862187543371324, -71.54121555383155 -16.854407940390868, -71.55060224422151 -16.854407940390868, -71.55529558941647 -16.862187543371324, -71.55060224422151 -16.86996714635178, -71.54121555383155 -16.86996714635178, -71.53652220863658 -16.862187543371324))",-16.862187543371324,-71.54590889902653
zona_000228,"POLYGON ((-71.52243072124989 -16.86996714635178, -71.52712425965146 -16.862187543371324, -71.53651133645462 -16.862187543371324, -71.54120487485619 -16.86996714635178, -71.53651133645462 -16.877746749332236, -71.52712425965146 -16.877746749332236, -71.52243072124989 -16.86996714635178))",-16.86996714635178,-71.53181779805304
zona_000229,"POLYGON ((-71.50834000668962 -16.862187543371324, -71.51303335188459 -16.854407940390868, -71.52242004227455 -16.854407940390868, -71.52711338746951 -16.862187543371324, -71.52242004227455 -16.86996714635178, -71.51303335188459 -16.86996714635178, -71.50834000668962 -16.862187543371324))",-16.862187543371324,-71.51772669707957
zona_000230,"POLYGON ((-71.49424851930294 -16.86996714635178, -71.49894205770451 -16.862187543371324, -71.50832913450768 -16.862187543371324, -71.51302267290924 -16.86996714635178, -71.50832913450768 -16.877746749332236, -71.49894205770451 -16.877746749332236, -71.49424851930294 -16.86996714635178))",-16.86996714635178,-71.5036355961061
zona_000231,"POLYGON ((-71.48015780474266 -16.862187543371324, -71.48485114993763 -16.854407940390868, -71.49423784032759 -16.854407940390868, -71.49893118552255 -16.862187543371324, -71.49423784032759 -16.86996714635178, -71.48485114993763 -16.86996714635178, -71.48015780474266 -16.862187543371324))",-16.862187543371324,-71.4895444951326
zona_000232,"POLYGON ((-71.46606631735598 -16.86996714635178, -71.47075985575755 -16.862187543371324, -71.48014693256071 -16.862187543371324, -71.48484047096228 -16.86996714635178, -71.48014693256071 -16.877746749332236, -71.47075985575755 -16.877746749332236, -71.46606631735598 -16.86996714635178))",-16.86996714635178,-71.47545339415913
zona_000233,"POLYGON ((-71.45197560279571 -16.862187543371324, -71.45666894799068 -16.854407940390868, -71.46605563838064 -16.854407940390868, -71.4707489835756 -16.862187543371324, -71.46605563838064 -16.86996714635178, -71.45666894799068 -16.86996714635178, -71.45197560279571 -16.862187543371324))",-16.862187543371324,-71.46136229318566
zona_000234,"POLYGON ((-71.43788411540902 -16.86996714635178, -71.44257765381059 -16.862187543371324, -71.45196473061375 -16.862187543371324, -71.45665826901532 -16.86996714635178, -71.45196473061375 -16.877746749332236, -71.44257765381059 -16.877746749332236, -71.43788411540902 -16.86996714635178))",-16.86996714635178,-71.44727119221217
zona_000235,"POLYGON ((-71.42379340084875 -16.862187543371324, -71.42848674604372 -16.854407940390868, -71.43787343643368 -16.854407940390868, -71.44256678162864 -16.862187543371324, -71.43787343643368 -16.86996714635178, -71.42848674604372 -16.86996714635178, -71.42379340084875 -16.862187543371324))",-16.862187543371324,-71.4331800912387
zona_000236,"POLYGON ((-71.40970191346207 -16.86996714635178, -71.41439545186364 -16.862187543371324, -71.4237825286668 -16.862187543371324, -71.42847606706837 -16.86996714635178, -71.4237825286668 -16.877746749332236, -71.41439545186364 -16.877746749332236, -71.40970191346207 -16.86996714635178))",-16.86996714635178,-71.41908899026522
zona_000237,"POLYGON ((-71.39561119890179 -16.862187543371324, -71.40030454409676 -16.854407940390868, -71.40969123448671 -16.854407940390868, -71.41438457968168 -16.862187543371324, -71.40969123448671 -16.86996714635178, -71.40030454409676 -16.86996714635178, -71.39561119890179 -16.862187543371324))",-16.862187543371324,-71.40499788929174
zona_000238,"POLYGON ((-71.38151971151511 -16.86996714635178, -71.38621324991668 -16.862187543371324, -71.39560032671984 -16.862187543371324, -71.40029386512141 -16.86996714635178, -71.39560032671984 -16.877746749332236, -71.38621324991668 -16.877746749332236, -71.38151971151511 -16.86996714635178))",-16.86996714635178,-71.39090678831826
zona_000239,"POLYGON ((-71.36742899695484 -16.862187543371324, -71.37212234214981 -16.854407940390868, -71.38150903253977 -16.854407940390868, -71.38620237773473 -16.862187543371324, -71.38150903253977 -16.86996714635178, -71.37212234214981 -16.86996714635178, -71.36742899695484 -16.862187543371324))",-16.862187543371324,-71.37681568734479
zona_000240,"POLYGON ((-71.35333750956815 -16.86996714635178, -71.35803104796972 -16.862187543371324, -71.36741812477288 -16.862187543371324, -71.37211166317445 -16.86996714635178, -71.36741812477288 -16.877746749332236, -71.35803104796972 -16.877746749332236, -71.35333750956815 -16.86996714635178))",-16.86996714635178,-71.3627245863713
zona_000241,"POLYGON ((-71.33924679500788 -16.862187543371324, -71.34394014020285 -16.854407940390868, -71.3533268305928 -16.854407940390868, -71.35802017578777 -16.862187543371324, -71.3533268305928 -16.86996714635178, -71.34394014020285 -16.86996714635178, -71.33924679500788 -16.862187543371324))",-16.862187543371324,-71.34863348539783
zona_000242,"POLYGON ((-71.3251553076212 -16.86996714635178, -71.32984884602277 -16.862187543371324, -71.33923592282594 -16.862187543371324, -71.3439294612275 -16.86996714635178, -71.33923592282594 -16.877746749332236, -71.32984884602277 -16.877746749332236, -71.3251553076212 -16.86996714635178))",-16.86996714635178,-71.33454238442435
zona_000243,"POLYGON ((-71.31106459306092 -16.862187543371324, -71.31575793825589 -16.854407940390868, -71.32514462864584 -16.854407940390868, -71.32983797384081 -16.862187543371324, -71.32514462864584 -16.86996714635178, -71.31575793825589 -16.86996714635178, -71.31106459306092 -16.862187543371324))",-16.862187543371324,-71.32045128345086
zona_000244,"POLYGON ((-71.29697310567424 -16.86996714635178, -71.30166664407581 -16.862187543371324, -71.31105372087897 -16.862187543371324, -71.31574725928054 -16.86996714635178, -71.31105372087897 -16.877746749332236, -71.30166664407581 -16.877746749332236, -71.29697310567424 -16.86996714635178))",-16.86996714635178,-71.30636018247739
zona_000245,"POLYGON ((-71.28288239111397 -16.862187543371324, -71.28757573630894 -16.854407940390868, -71.2969624266989 -16.854407940390868, -71.30165577189386 -16.862187543371324, -71.2969624266989 -16.86996714635178, -71.28757573630894 -16.86996714635178, -71.28288239111397 -16.862187543371324))",-16.862187543371324,-71.29226908150392
zona_000246,"POLYGON ((-71.26879090372728 -16.86996714635178, -71.27348444212885 -16.862187543371324, -71.28287151893201 -16.862187543371324, -71.28756505733358 -16.86996714635178, -71.28287151893201 -16.877746749332236, -71.27348444212885 -16.877746749332236, -71.26879090372728 -16.86996714635178))",-16.86996714635178,-71.27817798053043
zona_000247,"POLYGON ((-71.25470018916701 -16.862187543371324, -71.25939353436198 -16.854407940390868, -71.26878022475194 -16.854407940390868, -71.2734735699469 -16.862187543371324, -71.26878022475194 -16.86996714635178, -71.25939353436198 -16.86996714635178, -71.25470018916701 -16.862187543371324))",-16.862187543371324,-71.26408687955696
zona_000248,"POLYGON ((-71.24060870178033 -16.86996714635178, -71.2453022401819 -16.862187543371324, -71.25468931698506 -16.862187543371324, -71.25938285538663 -16.86996714635178, -71.25468931698506 -16.877746749332236, -71.2453022401819 -16.877746749332236, -71.24060870178033 -16.86996714635178))",-16.86996714635178,-71.24999577858348
zona_000249,"POLYGON ((-71.22651798722005 -16.862187543371324, -71.23121133241501 -16.854407940390868, -71.24059802280497 -16.854407940390868, -71.24529136799994 -16.862187543371324, -71.24059802280497 -16.86996714635178, -71.23121133241501 -16.86996714635178, -71.22651798722005 -16.862187543371324))",-16.862187543371324,-71.23590467761
zona_000250,"POLYGON ((-71.21242649983337 -16.86996714635178, -71.21712003823494 -16.862187543371324, -71.2265071150381 -16.862187543371324, -71.23120065343967 -16.86996714635178, -71.2265071150381 -16.877746749332236, -71.21712003823494 -16.877746749332236, -71.21242649983337 -16.86996714635178))",-16.86996714635178,-71.22181357663652
zona_000251,"POLYGON ((-71.5506136958184 -16.854407940390868, -71.55530684790921 -16.84662833741041, -71.5646931520908 -16.84662833741041, -71.5693863041816 -16.854407940390868, -71.5646931520908 -16.862187543371324, -71.55530684790921 -16.862187543371324, -71.5506136958184 -16.854407940390868))",-16.854407940390868,-71.56
zona_000252,"POLYGON ((-71.53652298084847 -16.84662833741041, -71.5412159399375 -16.838848734429956, -71.55060185811556 -16.838848734429956, -71.55529481720458 -16.84662833741041, -71.55060185811556 -16.854407940390868, -71.5412159399375 -16.854407940390868, -71.53652298084847 -16.84662833741041))",-16.84662833741041,-71.54590889902653
zona_000253,"POLYGON ((-71.52243149387144 -16.854407940390868, -71.52712464596225 -16.84662833741041, -71.53651095014384 -16.84662833741041, -71.54120410223464 -16.854407940390868, -71.53651095014384 -16.862187543371324, -71.52712464596225 -16.862187543371324, -71.52243149387144 -16.854407940390868))",-16.854407940390868,-71.53181779805304
zona_000254,"POLYGON ((-71.50834077890151 -16.84662833741041, -71.51303373799054 -16.838848734429956, -71.5224196561686 -16.838848734429956, -71.52711261525762 -16.84662833741041, -71.5224196561686 -16.854407940390868, -71.51303373799054 -16.854407940390868, -71.50834077890151 -16.84662833741041))",-16.84662833741041,-71.51772669707957
zona_000255,"POLYGON ((-71.49424929192449 -16.854407940390868, -71.4989424440153 -16.84662833741041, -71.50832874819689 -16.84662833741041, -71.5130219002877 -16.854407940390868, -71.50832874819689 -16.862187543371324, -71.4989424440153 -16.862187543371324, -71.49424929192449 -16.854407940390868))",-16.854407940390868,-71.5036355961061
zona_000256,"POLYGON ((-71.48015857695455 -16.84662833741041, -71.48485153604358 -16.838848734429956, -71.49423745422163 -16.838848734429956, -71.49893041331066 -16.84662833741041, -71.49423745422163 -16.854407940390868, -71.48485153604358 -16.854407940390868, -71.48015857695455 -16.84662833741041))",-16.84662833741041,-71.4895444951326
zona_000257,"POLYGON ((-71.46606708997753 -16.854407940390868, -71.47076024206834 -16.84662833741041, -71.48014654624993 -16.84662833741041, -71.48483969834074 -16.854407940390868, -71.48014654624993 -16.862187543371324, -71.47076024206834 -16.862187543371324, -71.46606708997753 -16.854407940390868))",-16.854407940390868,-71.47545339415913
zona_000258,"POLYGON ((-71.4519763750076 -16.84662833741041, -71.45666933409663 -16.838848734429956, -71.46605525227469 -16.838848734429956, -71.47074821136371 -16.84662833741041, -71.46605525227469 -16.854407940390868, -71.45666933409663 -16.854407940390868, -71.4519763750076 -16.84662833741041))",-16.84662833741041,-71.46136229318566
zona_000259,"POLYGON ((-71.43788488803057 -16.854407940390868, -71.44257804012138 -16.84662833741041, -71.45196434430297 -16.84662833741041, -71.45665749639377 -16.854407940390868, -71.45196434430297 -16.862187543371324, -71.44257804012138 -16.862187543371324, -71.43788488803057 -16.854407940390868))",-16.854407940390868,-71.44727119221217
zona_000260,"POLYGON ((-71.42379417306064 -16.84662833741041, -71.42848713214967 -16.838848734429956, -71.43787305032772 -16.838848734429956, -71.44256600941675 -16.84662833741041, -71.43787305032772 -16.854407940390868, -71.42848713214967 -16.854407940390868, -71.42379417306064 -16.84662833741041))",-16.84662833741041,-71.4331800912387
zona_000261,"POLYGON ((-71.40970268608362 -16.854407940390868, -71.41439583817443 -16.84662833741041, -71.42378214235602 -16.84662833741041, -71.42847529444683 -16.854407940390868, -71.42378214235602 -16.862187543371324, -71.41439583817443 -16.862187543371324, -71.40970268608362 -16.854407940390868))",-16.854407940390868,-71.41908899026522
zona_000262,"POLYGON ((-71.39561197111368 -16.84662833741041, -71.40030493020271 -16.838848734429956, -71.40969084838076 -16.838848734429956, -71.41438380746979 -16.84662833741041, -71.40969084838076 -16.854407940390868, -71.40030493020271 -16.854407940390868, -71.39561197111368 -16.84662833741041))",-16.84662833741041,-71.40499788929174
zona_000263,"POLYGON ((-71.38152048413666 -16.854407940390868, -71.38621363622747 -16.84662833741041, -71.39559994040906 -16.84662833741041, -71.40029309249987 -16.854407940390868, -71.39559994040906 -16.862187543371324, -71.38621363622747 -16.862187543371324, -71.38152048413666 -16.854407940390868))",-16.854407940390868,-71.39090678831826
zona_000264,"POLYGON ((-71.36742976916673 -16.84662833741041, -71.37212272825576 -16.838848734429956, -71.38150864643382 -16.838848734429956, -71.38620160552284 -16.84662833741041, -71.38150864643382 -16.854407940390868, -71.37212272825576 -16.854407940390868, -71.36742976916673 -16.84662833741041))",-16.84662833741041,-71.37681568734479
